gene	base_mean	l2fc	lfc_se	stat	pvalue	padj
Thbs2	2.8201540401887946	-0.1105872110478981	0.788084061183262	-0.14032413100939753	0.8884038991641708	1
Thbs3	10.35214182986747	-0.22322051569481335	0.4224293876663642	-0.528420896396331	0.5972072371113577	1
Thbs4	10.346282494581471	-0.26362726861027563	0.5700751620160723	-0.4624430008105546	0.6437636686268118	1
Theg	1.9706709738100052	-0.24334482721685155	1.04362323246885	-0.23317306442209249	0.8156270208928464	1
Them4	15.4181956753968	-0.09791989096330624	0.3053567551266426	-0.3206737343102014	0.7484576539034697	1
Thg1l	5.355636374929315	0.08345876569341631	0.5271730814033162	0.15831378467059057	0.8742095465248949	1
Thnsl1	8.501112999063022	0.02654575015156476	0.41282539745314145	0.06430260908203422	0.9487292760094908	1
Thnsl2	7.322499351106629	-0.19644731608370816	0.465388322754251	-0.42211483717747345	0.6729411986182879	1
Thoc1	12.03060547125778	-0.5079207423607204	0.3870469862069345	-1.3122973707620107	0.18941981894603063	1
Thoc2	8.836678347501028	0.02111681252743118	0.4146182503692119	0.05093073570357057	0.9593807137346104	1
Thoc2l	1.0016520969951392	-0.03180686578397831	1.382293372761903	-0.0230102136136458	0.981642125821584	1
Thoc6	6.877635867138656	-0.0650782077864895	0.4691889416346684	-0.1387036266450677	0.8896843521566138	1
Thpo	1.341144824839671	-1.2705492394648257	1.4140278218220306	-0.8985319948144108	0.3689019957750586	1
Thsd1	1.5574164030055722	-0.3894308206040644	1.1300765021257109	-0.3446057146321796	0.7303908090212374	1
Thsd7a	7.958075601632343	0.34014633963860447	0.4381973786818809	0.7762400146294376	0.4376072837060336	1
Thsd7b	1.9848991667240263	0.09644042266791204	0.9864071329699304	0.0977693889718171	0.9221154149606924	1
Thumpd2	3.2524159079900445	0.06592358656463033	0.7026315691588697	0.09382383237284428	0.925249099694572	1
Ticam1	3.474224527796956	-0.3218219121187288	0.7040405846466073	-0.4571070462937404	0.6475941058738419	1
Tie1	9.502153819453348	-0.618835108032432	0.4212028914872653	-1.4692090689295327	0.14177609124329688	1
Tifa	6.603266259372314	0.20294609246910267	0.4820194049856869	0.4210330338778145	0.6737309600899699	1
Tifab	2.1170441296256075	-1.404695136811471	1.0912345190352182	-1.2872532093773843	0.19800604659054225	1
Tigar	19.326055138388867	0.06573852642866758	0.29131438122882736	0.2256617958624912	0.8214644741126846	1
Tigd2	4.067278519859684	0.4438069348080302	0.5993269976123732	0.7405088316997046	0.4589913042930704	1
Tigd3	4.522189475396701	-0.0717136699707421	0.5960761513812025	-0.12030957756751418	0.9042379174208348	1
Tigd5	1.360236472069108	-0.07051269022859905	1.1923674695005653	-0.05913671081460648	0.9528432187922716	1
Timeless	5.080033256226124	0.2252245845248424	0.5395736797540961	0.4174121032506361	0.6763770035442837	1
Timm17b	20.01175754308766	-0.1258286334837457	0.2693136557908502	-0.4672196555137353	0.6403427323838444	1
Timm21	10.609468517004188	-0.06819111008889399	0.3729896269915487	-0.1828230737645663	0.8549368434897378	1
Timp4	16.62242639274268	-0.19548739093675685	0.3331192635513174	-0.5868390463304498	0.5573118100901184	1
Tinagl1	9.9638566199172	0.18243792041386883	0.3820037146640182	0.47758153497100814	0.6329480758747563	1
Tinf2	14.45239366975844	0.17005516751363148	0.3076385052414204	0.5527759516975291	0.5804168376083503	1
Tiparp	3.83959820714396	1.1437533703233074	0.6390527083619099	1.7897637477432835	0.0734918993932534	1
Tjap1	17.100145510683895	-0.38029826761266144	0.3109007496456891	-1.223214379656722	0.22124873577864343	1
Tjp2	15.627759935977547	0.2998068193597502	0.30070920351201674	0.9969991468776894	0.3187649240432845	1
Tkfc	13.416236479887374	0.1529829036331204	0.3193348870028449	0.4790673047625939	0.6318907484073752	1
Tlcd2	18.97734888389454	0.31538227562529486	0.2675404347746593	1.1788209729528594	0.23846947114572048	1
Tlcd3a	12.082424015759834	-0.281511815532532	0.35273320127490804	-0.7980870939141662	0.4248199504251462	1
Tlcd4	16.188982342460974	0.05715298949841883	0.29803351325023714	0.1917669891386732	0.8479247298637778	1
Tlcd5	8.548652502187304	-0.136633855643675	0.4204765189291985	-0.3249500257270774	0.7452188945124885	1
Tle2	15.688268405336784	-0.7956975664224559	0.34412480577555327	-2.312235424671564	0.02076471309913357	1
Tle4	18.871408466293317	-0.11767193917071107	0.27944091121202813	-0.4210977507206399	0.6736837039730388	1
Tle6	13.721279337651756	0.06992987223811849	0.3522527020360762	0.19852189020527816	0.8426367596605215	1
Tlk2	17.73865502131716	0.1526431912196924	0.2797175031325786	0.5457048254407719	0.5852688544312503	1
Tlnrd1	7.987678536971707	-0.00524401256041121	0.43045750433260066	-0.01218241640029426	0.9902800784658438	1
Tlr3	6.871131969258589	-0.38146839280360295	0.501661534804105	-0.7604098906099377	0.4470096130550726	1
Tm6sf1	9.04377533362014	-0.15091296978253277	0.4079028630800505	-0.3699728132403823	0.711402747263995	1
Tm7sf3	19.751150269726075	-0.1379674636284602	0.27828623705125693	-0.49577537534868565	0.6200529002542188	1
Tma16	5.994978956258978	0.8425301874291312	0.4841065536040372	1.740381701418274	0.08179201644224166	1
Tmc4	1.181768409370005	-2.1369420050958587	1.5977239690427576	-1.337491360523409	0.1810623004902123	1
Tmc6	5.097430474178873	-0.01932124758981118	0.5585719223673429	-0.03459043825175414	0.9724063261084128	1
Tmc7	5.3060121795194695	-0.1648107666077568	0.5438204863027636	-0.3030609746393426	0.7618433941072817	1
Tmco4	3.771601204843967	0.0534299368737502	0.6542241349195461	0.08166916202246315	0.934909801556682	1
Tmco5	2.844660210869422	-0.7249376581458855	0.8293486331522412	-0.8741048446544082	0.382061159410632	1
Tmco6	10.856033423819005	-0.17359108456922312	0.3719740090975027	-0.46667530613334063	0.6407321996989777	1
Tmed2b	9.94973544728494	0.9412439212686392	2.37655388704607	0.39605410439001465	0.6920651150955314	1
Tmed5	12.765462050287455	-0.08770392499709047	0.3513900223125766	-0.24959139254976925	0.8029033557120251	1
Tmed8	12.235096770682867	0.05667508090530921	0.3385914029770746	0.16738487866789276	0.8670672223982667	1
Tmem100	8.851073383192867	-0.8292984219804533	0.4579232701586556	-1.810998645456756	0.0701410613460059	1
Tmem104	6.713606316518806	0.1695176213367496	0.46196190250963226	0.3669515178975501	0.7136551821346091	1
Tmem108	10.864660144361736	0.0715138876014617	0.3635269550229165	0.19672237949164872	0.8440447959987398	1
Tmem114	2.7152739314535417	0.22550670657290023	0.7877795543512788	0.28625610467715257	0.7746819753600946	1
Tmem116	4.361882146842472	0.51777829403951	0.5880335330208323	0.8805251145790808	0.3785749060420285	1
Tmem117	1.9041038546879383	0.09058130607835878	0.9499070642777624	0.09535807184172272	0.9240304180877352	1
Tmem120a	15.566691065547747	-0.07483609598404048	0.3046925708331602	-0.2456118171158768	0.8059827406737117	1
Tmem120b	6.024255354655696	0.2584286644856035	0.4996992773280939	0.5171683774838115	0.6050386246650706	1
Tmem123	5.044046106317769	-0.3290834616993088	0.5741060153557237	-0.5732102658694568	0.5665023343178468	1
Tmem125	19.896145534916975	0.07091077160673605	0.30142538944435204	0.23525148872645751	0.8140135449174757	1
Tmem131	9.776980284337482	-0.17696286019231028	0.39222805184118587	-0.4511733909943876	0.6518645859242496	1
Tmem131l	2.972211456143861	-0.1841670684955414	0.7653483163839992	-0.24063170265489817	0.8098405768680397	1
Tmem132c	2.537010000745635	-0.1973935189672788	0.8268129274975615	-0.23874024268671215	0.811307009726576	1
